bin	chrom	chromStart	chromEnd	name	length	cpgNum	gcNum	perCpg	perGc	obsExp
2145	chr1	204494165	204494842	CpG: 69	677	69	487	20.4	71.9	0.79
2145	chr1	204516345	204516703	CpG: 33	358	33	248	18.4	69.3	0.83
2146	chr1	204685004	204685757	CpG: 100	753	100	583	26.6	77.4	0.91
2148	chr1	204981854	204982082	CpG: 15	228	15	139	13.2	61	0.71
2149	chr1	205069656	205070025	CpG: 32	369	32	245	17.3	66.4	0.79
2150	chr1	205210835	205211782	CpG: 95	947	95	662	20.1	69.9	0.86
2150	chr1	205227663	205228124	CpG: 61	461	61	350	26.5	75.9	0.92
2150	chr1	205228504	205228831	CpG: 28	327	28	218	17.1	66.7	0.78
2150	chr1	205241567	205242036	CpG: 36	469	36	308	15.4	65.7	0.73
2151	chr1	205268984	205269418	CpG: 35	434	35	277	16.1	63.8	0.79
2151	chr1	205321104	205321907	CpG: 67	803	67	489	16.7	60.9	0.9
2151	chr1	205343365	205344448	CpG: 110	1083	110	754	20.3	69.6	0.84
2152	chr1	205430602	205430853	CpG: 27	251	27	176	21.5	70.1	0.91
2152	chr1	205455701	205457360	CpG: 143	1659	143	969	17.2	58.4	1.02
2152	chr1	205504749	205504981	CpG: 27	232	27	160	23.3	69	1.08
2153	chr1	205528875	205529462	CpG: 44	587	44	410	15	69.8	0.64
2153	chr1	205568623	205569438	CpG: 89	815	89	574	21.8	70.4	0.88
2153	chr1	205591961	205592345	CpG: 33	384	33	249	17.2	64.8	0.82
2153	chr1	205631365	205632304	CpG: 115	939	115	606	24.5	64.5	1.18
2154	chr1	205662849	205663126	CpG: 22	277	22	193	15.9	69.7	0.66
2154	chr1	205679847	205680775	CpG: 99	928	99	634	21.3	68.3	0.91
2154	chr1	205749110	205750217	CpG: 100	1107	100	757	18.1	68.4	0.78
2154	chr1	205774772	205775540	CpG: 56	768	56	467	14.6	60.8	0.8
2155	chr1	205812742	205813882	CpG: 102	1140	102	793	17.9	69.6	0.74
2155	chr1	205849770	205850063	CpG: 23	293	23	184	15.7	62.8	0.81
2157	chr1	206117302	206117793	CpG: 46	491	46	355	18.7	72.3	0.72
2158	chr1	206202466	206205885	CpG: 261	3419	261	2174	15.3	63.6	0.77
2160	chr1	206506903	206508111	CpG: 131	1208	131	843	21.7	69.8	0.89
2160	chr1	206557069	206557580	CpG: 60	511	60	380	23.5	74.4	0.87
2161	chr1	206612451	206612677	CpG: 26	226	26	170	23	75.2	0.81
2161	chr1	206635178	206635842	CpG: 75	664	75	475	22.6	71.5	0.88
2161	chr1	206684881	206686306	CpG: 135	1425	135	912	18.9	64	0.93
2163	chr1	206909348	206909857	CpG: 63	509	63	359	24.8	70.5	1
2164	chr1	207050744	207051105	CpG: 38	361	38	242	21.1	67	0.94
2164	chr1	207052936	207053497	CpG: 47	561	47	363	16.8	64.7	0.8
2166	chr1	207321198	207322019	CpG: 71	821	71	523	17.3	63.7	0.86
2167	chr1	207454186	207454935	CpG: 72	749	72	518	19.2	69.2	0.8
2168	chr1	207496292	207496670	CpG: 34	378	34	224	18	59.3	1.05
2169	chr1	207644966	207645607	CpG: 64	641	64	420	20	65.5	0.93
2169	chr1	207669460	207669914	CpG: 43	454	43	293	18.9	64.5	0.93
2170	chr1	207751826	207752619	CpG: 72	793	72	521	18.2	65.7	0.84
2170	chr1	207868517	207869373	CpG: 94	856	94	629	22	73.5	0.83
2171	chr1	207910753	207911168	CpG: 43	415	43	294	20.7	70.8	0.84
2171	chr1	207958982	207959772	CpG: 86	790	86	570	21.8	72.2	0.84
2171	chr1	207963321	207963838	CpG: 59	517	59	372	22.8	72	0.89
2173	chr1	208243144	208244284	CpG: 122	1140	122	762	21.4	66.8	0.96
2181	chr1	209231500	209232128	CpG: 72	628	72	420	22.9	66.9	1.03
2184	chr1	209625804	209626009	CpG: 16	205	16	139	15.6	67.8	0.68
2184	chr1	209675098	209676083	CpG: 75	985	75	638	15.2	64.8	0.73
2185	chr1	209747608	209748000	CpG: 28	392	28	250	14.3	63.8	0.7
2185	chr1	209784376	209784822	CpG: 41	446	41	279	18.4	62.6	0.96
2185	chr1	209805971	209806321	CpG: 38	350	38	239	21.7	68.3	0.99
2185	chr1	209827784	209828083	CpG: 27	299	27	172	18.1	57.5	1.09
2186	chr1	209937834	209938709	CpG: 114	875	114	629	26.1	71.9	1.01
2188	chr1	210232598	210233905	CpG: 134	1307	134	902	20.5	69	0.86
2188	chr1	210234056	210234292	CpG: 20	236	20	161	16.9	68.2	0.73
2189	chr1	210292364	210292867	CpG: 51	503	51	360	20.3	71.6	0.79
2189	chr1	210328743	210329449	CpG: 89	706	89	489	25.2	69.3	1.06
2192	chr1	210683717	210683920	CpG: 16	203	16	137	15.8	67.5	0.69
2195	chr1	211133325	211134333	CpG: 92	1008	92	694	18.3	68.8	0.77
2196	chr1	211207064	211207441	CpG: 38	377	38	256	20.2	67.9	0.87
2196	chr1	211258763	211260792	CpG: 161	2029	161	1195	15.9	58.9	0.92
2197	chr1	211326589	211327294	CpG: 88	705	88	513	25	72.8	0.95
2197	chr1	211382597	211382990	CpG: 42	393	42	228	21.4	58	1.27
2197	chr1	211416335	211416879	CpG: 71	544	71	431	26.1	79.2	0.84
2198	chr1	211478964	211479412	CpG: 41	448	41	315	18.3	70.3	0.74
2198	chr1	211515119	211515762	CpG: 66	643	66	470	20.5	73.1	0.77
2199	chr1	211577779	211579835	CpG: 180	2056	180	1271	17.5	61.8	0.92
2199	chr1	211675299	211675834	CpG: 43	535	43	342	16.1	63.9	0.79
2201	chr1	211830089	211830938	CpG: 128	849	128	680	30.2	80.1	0.94
2202	chr1	212035495	212036022	CpG: 47	527	47	324	17.8	61.5	0.94
2204	chr1	212284625	212286352	CpG: 181	1727	181	1199	21	69.4	0.87
2205	chr1	212414249	212414942	CpG: 77	693	77	495	22.2	71.4	0.88
2205	chr1	212432763	212433502	CpG: 59	739	59	400	16	54.1	1.1
2206	chr1	212514885	212515106	CpG: 18	221	18	162	16.3	73.3	0.61
2206	chr1	212558326	212559115	CpG: 79	789	79	531	20	67.3	0.9
2207	chr1	212606809	212609744	CpG: 243	2935	243	1852	16.6	63.1	0.83
2207	chr1	212699118	212700706	CpG: 170	1588	170	1153	21.4	72.6	0.82
2208	chr1	212791524	212792005	CpG: 45	481	45	309	18.7	64.2	0.91
2208	chr1	212858017	212858777	CpG: 84	760	84	526	22.1	69.2	0.93
2209	chr1	212950305	212951750	CpG: 103	1445	103	847	14.3	58.6	0.83
2210	chr1	213015177	213015482	CpG: 29	305	29	213	19	69.8	0.78
2210	chr1	213015657	213015919	CpG: 20	262	20	158	15.3	60.3	0.86
2210	chr1	213051269	213051525	CpG: 27	256	27	157	21.1	61.3	1.13
2213	chr1	213389396	213389615	CpG: 19	219	19	145	17.4	66.2	0.79
2217	chr1	213979871	213980325	CpG: 42	454	42	318	18.5	70	0.78
2217	chr1	213982657	213983508	CpG: 84	851	84	610	19.7	71.7	0.77
2217	chr1	213985383	213985737	CpG: 40	354	40	236	22.6	66.7	1.02
2217	chr1	213987455	213987691	CpG: 25	236	25	136	21.2	57.6	1.29
2217	chr1	213989165	213989394	CpG: 25	229	25	152	21.8	66.4	1.04
2219	chr1	214187264	214187585	CpG: 34	321	34	213	21.2	66.4	0.98
2219	chr1	214280753	214281704	CpG: 123	951	123	694	25.9	73	0.97
2220	chr1	214383822	214384099	CpG: 20	277	20	181	14.4	65.3	0.68
2221	chr1	214550761	214552185	CpG: 124	1424	124	934	17.4	65.6	0.82
2222	chr1	214602913	214603592	CpG: 52	679	52	382	15.3	56.3	0.97
2222	chr1	214605565	214606366	CpG: 78	801	78	560	19.5	69.9	0.8
2222	chr1	214608319	214609213	CpG: 82	894	82	618	18.3	69.1	0.77
2224	chr1	214870434	214870660	CpG: 23	226	23	122	20.4	54	1.43
2225	chr1	215082708	215083293	CpG: 57	585	57	352	19.5	60.2	1.08
2229	chr1	215567164	215567923	CpG: 76	759	76	473	20	62.3	1.06
2237	chr1	216600997	216601392	CpG: 43	395	43	293	21.8	74.2	0.79
2241	chr1	217089656	217089872	CpG: 29	216	29	170	26.9	78.7	0.87
2241	chr1	217134402	217135837	CpG: 99	1435	99	834	13.8	58.1	0.82
2241	chr1	217137407	217137836	CpG: 46	429	46	303	21.4	70.6	0.87
2241	chr1	217138125	217138431	CpG: 25	306	25	182	16.3	59.5	0.92
2245	chr1	217630925	217631135	CpG: 21	210	21	131	20	62.4	1.03
2249	chr1	218164438	218165691	CpG: 120	1253	120	771	19.2	61.5	1.02
2250	chr1	218284677	218285342	CpG: 55	665	55	406	16.5	61.1	0.89
2250	chr1	218345715	218346332	CpG: 57	617	57	342	18.5	55.4	1.21
2250	chr1	218346945	218347164	CpG: 21	219	21	130	19.2	59.4	1.11
2257	chr1	219173767	219174230	CpG: 46	463	46	309	19.9	66.7	0.89
2260	chr1	219612992	219613220	CpG: 21	228	21	140	18.4	61.4	0.99
2262	chr1	219927790	219928805	CpG: 116	1015	116	719	22.9	70.8	0.91
2263	chr1	220046074	220046719	CpG: 64	645	64	423	19.8	65.6	0.93
2264	chr1	220093972	220094592	CpG: 63	620	63	426	20.3	68.7	0.86
2265	chr1	220272138	220272591	CpG: 37	453	37	304	16.3	67.1	0.73
2267	chr1	220528119	220529006	CpG: 105	887	105	559	23.7	63	1.19
2268	chr1	220690165	220690907	CpG: 85	742	85	518	22.9	69.8	0.95
2269	chr1	220748069	220748555	CpG: 45	486	45	315	18.5	64.8	0.88
2269	chr1	220786674	220787261	CpG: 53	587	53	370	18.1	63	0.91
2270	chr1	220877106	220877522	CpG: 43	416	43	275	20.7	66.1	0.97
2270	chr1	220878624	220880331	CpG: 141	1707	141	1029	16.5	60.3	0.91
2270	chr1	220881212	220881546	CpG: 24	334	24	191	14.4	57.2	0.88
2270	chr1	220882150	220882458	CpG: 26	308	26	193	16.9	62.7	0.86
2270	chr1	220884121	220884870	CpG: 51	749	51	441	13.6	58.9	0.79
2270	chr1	220887508	220887729	CpG: 21	221	21	135	19	61.1	1.02
2270	chr1	220891547	220892258	CpG: 49	711	49	407	13.8	57.2	0.84
2270	chr1	220894105	220894843	CpG: 66	738	66	475	17.9	64.4	0.87
2270	chr1	220895440	220895817	CpG: 31	377	31	235	16.4	62.3	0.85
2276	chr1	221742132	221743462	CpG: 128	1330	128	868	19.2	65.3	0.91
2282	chr1	222465419	222465631	CpG: 30	212	30	156	28.3	73.6	1.05
2283	chr1	222589679	222589928	CpG: 22	249	22	139	17.7	55.8	1.14
2283	chr1	222617605	222617878	CpG: 21	273	21	180	15.4	65.9	0.71
2283	chr1	222618057	222618741	CpG: 71	684	71	501	20.8	73.2	0.77
2283	chr1	222644125	222644329	CpG: 19	204	19	126	18.6	61.8	0.99
2284	chr1	222711984	222712888	CpG: 70	904	70	557	15.5	61.6	0.82
2284	chr1	222814994	222815219	CpG: 33	225	33	162	29.3	72	1.14
2286	chr1	223081476	223081699	CpG: 19	223	19	158	17	70.9	0.69
2287	chr1	223142843	223143347	CpG: 57	504	57	358	22.6	71	0.91
2289	chr1	223363500	223365286	CpG: 183	1786	183	1245	20.5	69.7	0.85
2289	chr1	223393300	223393926	CpG: 61	626	61	455	19.5	72.7	0.74
2289	chr1	223394339	223394644	CpG: 25	305	25	209	16.4	68.5	0.72
2291	chr1	223712288	223713121	CpG: 90	833	90	559	21.6	67.1	0.96
2292	chr1	223748640	223749342	CpG: 68	702	68	447	19.4	63.7	0.96
2292	chr1	223845383	223846561	CpG: 138	1178	138	787	23.4	66.8	1.05
2293	chr1	223992560	223993122	CpG: 63	562	63	389	22.4	69.2	0.94
2294	chr1	224114206	224114770	CpG: 46	564	46	383	16.3	67.9	0.72
2295	chr1	224182883	224184053	CpG: 130	1170	130	814	22.2	69.6	0.92
2296	chr1	224330027	224330491	CpG: 37	464	37	279	15.9	60.1	0.88
2296	chr1	224356821	224357522	CpG: 69	701	69	466	19.7	66.5	0.9
2298	chr1	224615935	224617612	CpG: 156	1677	156	1077	18.6	64.2	0.9
2298	chr1	224617706	224618151	CpG: 29	445	29	277	13	62.2	0.71
2301	chr1	224929518	224930079	CpG: 60	561	60	360	21.4	64.2	1.04
2304	chr1	225427019	225428810	CpG: 178	1791	178	1094	19.9	61.1	1.07
2305	chr1	225475063	225475339	CpG: 31	276	31	202	22.5	73.2	0.84
2306	chr1	225652568	225654093	CpG: 168	1525	168	1058	22	69.4	0.92
2306	chr1	225677366	225677626	CpG: 25	260	25	189	19.2	72.7	0.73
2307	chr1	225777628	225778032	CpG: 35	404	35	262	17.3	64.9	0.82
2307	chr1	225809944	225810531	CpG: 76	587	76	441	25.9	75.1	0.92
2308	chr1	225881905	225883198	CpG: 119	1293	119	884	18.4	68.4	0.79
2308	chr1	225887450	225887980	CpG: 61	530	61	395	23	74.5	0.83
2308	chr1	225923942	225924852	CpG: 88	910	88	600	19.3	65.9	0.89
2308	chr1	225939412	225939995	CpG: 64	583	64	425	22	72.9	0.83
2309	chr1	225999102	225999635	CpG: 51	533	51	357	19.1	67	0.86
2309	chr1	226061756	226063756	CpG: 171	2000	171	1168	17.1	58.4	1.01
2309	chr1	226083022	226084140	CpG: 101	1118	101	774	18.1	69.2	0.77
2310	chr1	226109586	226110885	CpG: 138	1299	138	921	21.2	70.9	0.86
2310	chr1	226121258	226122775	CpG: 182	1517	182	1120	24	73.8	0.88
2310	chr1	226186334	226187059	CpG: 66	725	66	490	18.2	67.6	0.8
2310	chr1	226223306	226224179	CpG: 103	873	103	591	23.6	67.7	1.03
2311	chr1	226308660	226309800	CpG: 134	1140	134	829	23.5	72.7	0.89
2312	chr1	226407632	226408238	CpG: 82	606	82	455	27.1	75.1	0.97
2313	chr1	226548679	226549711	CpG: 120	1032	120	720	23.3	69.8	0.96
2314	chr1	226641881	226642102	CpG: 15	221	15	145	13.6	65.6	0.64
2314	chr1	226703331	226703680	CpG: 49	349	49	268	28.1	76.8	0.95
2314	chr1	226736859	226738852	CpG: 171	1993	171	1289	17.2	64.7	0.82
2315	chr1	226870344	226871205	CpG: 83	861	83	536	19.3	62.3	1
2316	chr1	226939368	226940729	CpG: 128	1361	128	925	18.8	68	0.81
2316	chr1	226976038	226976536	CpG: 38	498	38	334	15.3	67.1	0.75
2319	chr1	227317745	227319051	CpG: 104	1306	104	752	15.9	57.6	0.97
2320	chr1	227494515	227495237	CpG: 51	722	51	488	14.1	67.6	0.62
2320	chr1	227506086	227506808	CpG: 51	722	51	489	14.1	67.7	0.62
2321	chr1	227541814	227542791	CpG: 105	977	105	739	21.5	75.6	0.75
2321	chr1	227558456	227558753	CpG: 23	297	23	206	15.5	69.4	0.65
2321	chr1	227560722	227561159	CpG: 43	437	43	317	19.7	72.5	0.77
2321	chr1	227563708	227563934	CpG: 25	226	25	161	22.1	71.2	0.87
2322	chr1	227734942	227735730	CpG: 100	788	100	585	25.4	74.2	0.92
2322	chr1	227786727	227787126	CpG: 31	399	31	276	15.5	69.2	0.65
2322	chr1	227787594	227788869	CpG: 114	1275	114	847	17.9	66.4	0.88
2323	chr1	227816126	227816382	CpG: 21	256	21	171	16.4	66.8	0.74
2323	chr1	227887676	227888049	CpG: 32	373	32	242	17.2	64.9	0.82
2323	chr1	227925249	227925514	CpG: 25	265	25	186	18.9	70.2	0.77
2324	chr1	227946721	227948581	CpG: 204	1860	204	1261	21.9	67.8	0.96
2324	chr1	227973667	227973875	CpG: 15	208	15	145	14.4	69.7	0.6
2324	chr1	228006395	228008811	CpG: 236	2416	236	1648	19.5	68.2	0.84
2324	chr1	228037741	228038308	CpG: 69	567	69	393	24.3	69.3	1.01
2324	chr1	228058930	228059496	CpG: 66	566	66	392	23.3	69.3	0.97
2325	chr1	228082028	228083800	CpG: 166	1772	166	1170	18.7	66	0.86
2325	chr1	228101968	228103483	CpG: 140	1515	140	915	18.5	60.4	1.03
2325	chr1	228107667	228107868	CpG: 14	201	14	133	13.9	66.2	0.65
2325	chr1	228109095	228109575	CpG: 52	480	52	339	21.7	70.6	0.89
2325	chr1	228139807	228140859	CpG: 118	1052	118	733	22.4	69.7	0.95
2325	chr1	228157676	228158999	CpG: 141	1323	141	909	21.3	68.7	0.91
2325	chr1	228165407	228166285	CpG: 101	878	101	653	23	74.4	0.84
2325	chr1	228173916	228174990	CpG: 97	1074	97	757	18.1	70.5	0.74
2326	chr1	228211770	228214336	CpG: 251	2566	251	1760	19.6	68.6	0.83
2326	chr1	228215531	228215827	CpG: 22	296	22	198	14.9	66.9	0.67
2326	chr1	228216447	228216696	CpG: 23	249	23	174	18.5	69.9	0.76
2326	chr1	228217016	228217312	CpG: 23	296	23	195	15.5	65.9	0.73
2326	chr1	228269760	228270019	CpG: 30	259	30	205	23.2	79.2	0.74
2326	chr1	228274184	228274438	CpG: 22	254	22	172	17.3	67.7	0.78
2326	chr1	228275548	228276787	CpG: 94	1239	94	695	15.2	56.1	0.99
2326	chr1	228280263	228280796	CpG: 41	533	41	349	15.4	65.5	0.72
2326	chr1	228286134	228286342	CpG: 17	208	17	139	16.3	66.8	0.74
2326	chr1	228315855	228317061	CpG: 94	1206	94	841	15.6	69.7	0.65
2326	chr1	228321852	228322062	CpG: 18	210	18	132	17.1	62.9	0.87
2327	chr1	228360376	228360629	CpG: 19	253	19	176	15	69.6	0.62
2327	chr1	228378248	228379420	CpG: 103	1172	103	694	17.6	59.2	1
2327	chr1	228394727	228395193	CpG: 32	466	32	306	13.7	65.7	0.64
2327	chr1	228406110	228407012	CpG: 113	902	113	635	25.1	70.4	1.02
2327	chr1	228416005	228416866	CpG: 75	861	75	604	17.4	70.2	0.72
2327	chr1	228424879	228425402	CpG: 49	523	49	333	18.7	63.7	0.92
2327	chr1	228445681	228446426	CpG: 57	745	57	468	15.3	62.8	0.78
2328	chr1	228463746	228464828	CpG: 84	1082	84	645	15.5	59.6	0.87
2328	chr1	228469626	228469860	CpG: 20	234	20	168	17.1	71.8	0.67
2328	chr1	228471236	228471451	CpG: 23	215	23	153	21.4	71.2	0.86
2328	chr1	228486645	228487914	CpG: 125	1269	125	779	19.7	61.4	1.05
2328	chr1	228555165	228555760	CpG: 55	595	55	402	18.5	67.6	0.82
2328	chr1	228556409	228556706	CpG: 30	297	30	217	20.2	73.1	0.76
2328	chr1	228557122	228557873	CpG: 69	751	69	507	18.4	67.5	0.82
2329	chr1	228608374	228608660	CpG: 29	286	29	210	20.3	73.4	0.75
2329	chr1	228609104	228609855	CpG: 70	751	70	509	18.6	67.8	0.82
2329	chr1	228610423	228610901	CpG: 45	478	45	310	18.8	64.9	0.9
2329	chr1	228611345	228612096	CpG: 69	751	69	507	18.4	67.5	0.82
2329	chr1	228612664	228613142	CpG: 45	478	45	310	18.8	64.9	0.9
2329	chr1	228613586	228614337	CpG: 70	751	70	509	18.6	67.8	0.82
2329	chr1	228614905	228615383	CpG: 45	478	45	310	18.8	64.9	0.9
2329	chr1	228615827	228616578	CpG: 70	751	70	508	18.6	67.6	0.83
2329	chr1	228617146	228617624	CpG: 44	478	44	309	18.4	64.6	0.89
2329	chr1	228618072	228618819	CpG: 70	747	70	504	18.7	67.5	0.84
2329	chr1	228619387	228619865	CpG: 45	478	45	310	18.8	64.9	0.9
2329	chr1	228620299	228621043	CpG: 71	744	71	523	19.1	70.3	0.79
2329	chr1	228621602	228622080	CpG: 44	478	44	309	18.4	64.6	0.89
2329	chr1	228622502	228623254	CpG: 70	752	70	510	18.6	67.8	0.82
2329	chr1	228623822	228624300	CpG: 44	478	44	309	18.4	64.6	0.89
2329	chr1	228624744	228625496	CpG: 70	752	70	509	18.6	67.7	0.82
2329	chr1	228626064	228626542	CpG: 45	478	45	310	18.8	64.9	0.9
2329	chr1	228626988	228627735	CpG: 70	747	70	504	18.7	67.5	0.84
2329	chr1	228628303	228628781	CpG: 45	478	45	310	18.8	64.9	0.9
2329	chr1	228629225	228629977	CpG: 70	752	70	509	18.6	67.7	0.82
2329	chr1	228630545	228631023	CpG: 45	478	45	310	18.8	64.9	0.9
2329	chr1	228631467	228632218	CpG: 70	751	70	509	18.6	67.8	0.82
2329	chr1	228632786	228633264	CpG: 45	478	45	309	18.8	64.6	0.9
2329	chr1	228633712	228634458	CpG: 69	746	69	504	18.5	67.6	0.82
2329	chr1	228635026	228635503	CpG: 45	477	45	309	18.9	64.8	0.9
2329	chr1	228635937	228636683	CpG: 67	746	67	502	18	67.3	0.81
2329	chr1	228637251	228637729	CpG: 45	478	45	310	18.8	64.9	0.9
2329	chr1	228638173	228638924	CpG: 70	751	70	509	18.6	67.8	0.82
2329	chr1	228639492	228639970	CpG: 45	478	45	309	18.8	64.6	0.9
2329	chr1	228640404	228641155	CpG: 70	751	70	509	18.6	67.8	0.82
2329	chr1	228641718	228642201	CpG: 46	483	46	315	19	65.2	0.9
2329	chr1	228642645	228643396	CpG: 70	751	70	508	18.6	67.6	0.83
2329	chr1	228643959	228644442	CpG: 46	483	46	315	19	65.2	0.9
2329	chr1	228644876	228645627	CpG: 70	751	70	509	18.6	67.8	0.82
2329	chr1	228646195	228648421	CpG: 150	2226	150	1273	13.5	57.2	0.83
2329	chr1	228650239	228650457	CpG: 17	218	17	146	15.6	67	0.7
2330	chr1	228735063	228736550	CpG: 157	1487	157	967	21.1	65	1.01
2330	chr1	228754995	228755204	CpG: 20	209	20	135	19.1	64.6	0.92
2334	chr1	229270899	229271382	CpG: 70	483	70	370	29	76.6	1.01
2334	chr1	229342162	229343188	CpG: 129	1026	129	733	25.1	71.4	0.99
2335	chr1	229407196	229408023	CpG: 69	827	69	546	16.7	66	0.77
2335	chr1	229431459	229434937	CpG: 245	3478	245	2087	14.1	60	0.78
2336	chr1	229507966	229508546	CpG: 57	580	57	388	19.7	66.9	0.89
2336	chr1	229558025	229559327	CpG: 171	1302	171	999	26.3	76.7	0.9
2336	chr1	229594594	229594870	CpG: 21	276	21	166	15.2	60.1	0.84
2336	chr1	229625381	229626552	CpG: 147	1171	147	854	25.1	72.9	0.97
2340	chr1	230066747	230068462	CpG: 171	1715	171	1098	19.9	64	0.97
2341	chr1	230279596	230279943	CpG: 24	347	24	214	13.8	61.7	0.73
2342	chr1	230332758	230333104	CpG: 25	346	25	222	14.5	64.2	0.7
2342	chr1	230356970	230357199	CpG: 19	229	19	144	16.6	62.9	0.84
2343	chr1	230425357	230426956	CpG: 198	1599	198	1126	24.8	70.4	1.01
2344	chr1	230642331	230642847	CpG: 58	516	58	358	22.5	69.4	0.93
2346	chr1	230867885	230868909	CpG: 119	1024	119	745	23.2	72.8	0.91
2347	chr1	230978125	230979127	CpG: 73	1002	73	511	14.6	51	1.12
2347	chr1	231039316	231041263	CpG: 193	1947	193	1386	19.8	71.2	0.82
2348	chr1	231160813	231161599	CpG: 57	786	57	503	14.5	64	0.71
2348	chr1	231162066	231163651	CpG: 168	1585	168	1102	21.2	69.5	0.88
2349	chr1	231241050	231241497	CpG: 41	447	41	296	18.3	66.2	0.84
2349	chr1	231337519	231338636	CpG: 101	1117	101	693	18.1	62	0.94
2350	chr1	231420935	231422701	CpG: 172	1766	172	1077	19.5	61	1.05
2351	chr1	231528253	231528862	CpG: 56	609	56	375	18.4	61.6	0.97
2352	chr1	231626712	231627369	CpG: 63	657	63	470	19.2	71.5	0.75
2359	chr1	232629342	232630784	CpG: 173	1442	173	963	24	66.8	1.08
2361	chr1	232805308	232805961	CpG: 69	653	69	432	21.1	66.2	0.98
2362	chr1	232950445	232950849	CpG: 40	404	40	285	19.8	70.5	0.8
2362	chr1	232986181	232986390	CpG: 18	209	18	143	17.2	68.4	0.78
2364	chr1	233295403	233295794	CpG: 38	391	38	253	19.4	64.7	0.93
2365	chr1	233327251	233328765	CpG: 157	1514	157	983	20.7	64.9	1
2365	chr1	233361961	233362171	CpG: 17	210	17	129	16.2	61.4	0.92
2367	chr1	233613698	233614804	CpG: 91	1106	91	708	16.5	64	0.8
2369	chr1	233904707	233905711	CpG: 118	1004	118	726	23.5	72.3	0.9
2371	chr1	234214138	234214725	CpG: 63	587	63	433	21.5	73.8	0.81
2372	chr1	234231389	234231750	CpG: 35	361	35	239	19.4	66.2	0.88
2373	chr1	234356738	234356967	CpG: 17	229	17	144	14.8	62.9	0.75
2373	chr1	234373237	234373755	CpG: 48	518	48	316	18.5	61	1
2373	chr1	234478190	234479226	CpG: 159	1036	159	789	30.7	76.2	1.07
2374	chr1	234599788	234600374	CpG: 62	586	62	338	21.2	57.7	1.27
2374	chr1	234608530	234611278	CpG: 329	2748	329	1742	23.9	63.4	1.19
2378	chr1	235104239	235104514	CpG: 30	275	30	173	21.8	62.9	1.1
2378	chr1	235128425	235129072	CpG: 69	647	69	428	21.3	66.2	0.98
2379	chr1	235160949	235161402	CpG: 46	453	46	293	20.3	64.7	1
2380	chr1	235327023	235328845	CpG: 157	1822	157	1155	17.2	63.4	0.86
2381	chr1	235503789	235505319	CpG: 148	1530	148	1011	19.3	66.1	0.88
2382	chr1	235642018	235642471	CpG: 35	453	35	276	15.5	60.9	0.83
2382	chr1	235648541	235650766	CpG: 208	2225	208	1424	18.7	64	0.91
2382	chr1	235650980	235651188	CpG: 15	208	15	122	14.4	58.7	0.85
2384	chr1	235866287	235867297	CpG: 113	1010	113	721	22.4	71.4	0.88
2385	chr1	235993573	235993971	CpG: 37	398	37	264	18.6	66.3	0.85
2386	chr1	236064382	236065517	CpG: 132	1135	132	797	23.3	70.2	0.95
2386	chr1	236141458	236141725	CpG: 23	267	23	180	17.2	67.4	0.76
2386	chr1	236142009	236143374	CpG: 168	1365	168	995	24.6	72.9	0.94
2387	chr1	236281303	236282400	CpG: 108	1097	108	720	19.7	65.6	0.92
2388	chr1	236348053	236348477	CpG: 37	424	37	286	17.5	67.5	0.77
2388	chr1	236395159	236395850	CpG: 75	691	75	432	21.7	62.5	1.11
2389	chr1	236523771	236524308	CpG: 49	537	49	365	18.2	68	0.8
2390	chr1	236604061	236604698	CpG: 44	637	44	350	13.8	54.9	0.93
2390	chr1	236686172	236687023	CpG: 93	851	93	550	21.9	64.6	1.05
2391	chr1	236795014	236795902	CpG: 84	888	84	571	18.9	64.3	0.92
2393	chr1	237041826	237043344	CpG: 169	1518	169	1016	22.3	66.9	1.01
2399	chr1	237783887	237784148	CpG: 22	261	22	134	16.9	51.3	1.29
2411	chr1	239386955	239388039	CpG: 91	1084	91	673	16.8	62.1	0.89
2416	chr1	239997537	239998316	CpG: 105	779	105	593	27	76.1	0.93
2416	chr1	240091659	240093763	CpG: 185	2104	185	1353	17.6	64.3	0.85
2417	chr1	240207559	240208226	CpG: 48	667	48	481	14.4	72.1	0.69
2419	chr1	240406020	240406379	CpG: 26	359	26	245	14.5	68.2	0.82
2419	chr1	240492874	240493420	CpG: 51	546	51	368	18.7	67.4	0.83
2422	chr1	240823354	240823609	CpG: 29	255	29	185	22.7	72.5	0.87
2426	chr1	241356639	241357490	CpG: 104	851	104	576	24.4	67.7	1.07
2426	chr1	241424301	241424583	CpG: 28	282	28	202	19.9	71.6	0.78
2427	chr1	241519173	241519812	CpG: 76	639	76	472	23.8	73.9	0.87
2428	chr1	241639881	241640159	CpG: 20	278	20	182	14.4	65.5	0.68
2428	chr1	241640245	241640590	CpG: 56	345	56	277	32.5	80.3	1.03
2430	chr1	241847849	241848442	CpG: 57	593	57	385	19.2	64.9	0.92
2431	chr1	242056982	242057313	CpG: 29	331	29	238	17.5	71.9	0.68
2431	chr1	242057447	242057698	CpG: 19	251	19	168	15.1	66.9	0.69
2435	chr1	242523614	242525380	CpG: 177	1766	177	1241	20	70.3	0.81
2438	chr1	242890295	242890770	CpG: 43	475	43	343	18.1	72.2	0.7
2439	chr1	243101638	243101894	CpG: 34	256	34	174	26.6	68	1.15
2440	chr1	243254439	243255473	CpG: 91	1034	91	653	17.6	63.2	0.88
